path,language,category,loc,reason
tests/audit/test_no_undefined_imports.py,python,test_helpers,230,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_packages_hooks_lib_symlinks.py,python,test_helpers,62,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_phoenix_license_boundary.py,python,test_helpers,53,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_plan_locations.py,python,test_helpers,216,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_policy_as_code_manifest.py,python,test_helpers,14,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_pre_agent_hook_ordering.py,python,test_helpers,34,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_python_naming.py,python,test_helpers,64,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_research_reports_format.py,python,test_helpers,166,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_resource_governance_sprint_plan.py,python,test_helpers,73,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_retry_contract_manifest.py,python,test_helpers,16,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_rules_enforcement.py,python,test_helpers,556,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_rules_enforcement_completeness.py,python,test_helpers,116,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_sandbox_adapter_manifest.py,python,test_helpers,15,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_sdd_topic_keys.py,python,test_helpers,49,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_shadow_git_invariants.py,python,test_helpers,36,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_shadow_git_runbook_retention.py,python,test_helpers,23,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_skill_descriptions_nonempty.py,python,test_helpers,71,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_skills_contracts.py,python,test_helpers,393,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_test_architecture_inventory.py,python,test_helpers,84,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_test_execution_efficiency_manifest.py,python,test_helpers,11,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_test_resource_policy_manifest.py,python,test_helpers,74,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_test_runner_role_taxonomy.py,python,test_helpers,83,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_version_consistency.py,python,test_helpers,31,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/audit/test_vocabulary_agentic_primitives.py,python,test_helpers,263,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/conftest.py,python,test_helpers,111,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_adr108_ledger_hook_wiring.py,python,test_helpers,200,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_adversarial_generalization_manifest.py,python,test_helpers,46,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_agent_background_execution.py,python,test_helpers,154,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_agent_blocked_preflight_no_stash.py,python,test_helpers,147,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_agent_escalation.py,python,test_helpers,130,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_agent_lifecycle_worktree_mode.py,python,test_helpers,144,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_agent_prelaunch_read_only.py,python,test_helpers,223,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_agent_prelaunch_worktree_audit.py,python,test_helpers,87,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_agent_resilience.py,python,test_helpers,427,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_agent_team_file_ipc_flow.py,python,test_helpers,34,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_aguara_integration.py,python,test_helpers,255,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_ai_provider_identity_guard_cli.py,python,test_helpers,83,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_apply_next_batch.py,python,test_helpers,216,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_audit_enricher.py,python,test_helpers,158,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_auto_update.py,python,test_helpers,827,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_baseline_diff.py,python,test_helpers,169,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_branch_task_check_cli.py,python,test_helpers,26,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_branch_worktree_closure.py,python,test_helpers,31,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_branch_writer_lease.py,python,test_helpers,86,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_bypass_resolver.py,python,test_helpers,49,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_check_upstream_changes.py,python,test_helpers,46,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_claim_enforcer.py,python,test_helpers,68,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_claim_validator.py,python,test_helpers,135,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_clarification_gate.py,python,test_helpers,342,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_claude_md_diet.py,python,test_helpers,325,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cli_package_manager.py,python,test_helpers,649,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_code_review_skill.py,python,test_helpers,229,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_coexistence.py,python,test_helpers,378,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_compaction_protection.py,python,test_helpers,166,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_concurrency_safety_ledgers.py,python,test_helpers,188,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_confidentiality_enforcer.py,python,test_helpers,289,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_consumer_project_projection.py,python,test_helpers,157,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_content_policy.py,python,test_helpers,227,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_contract_drift.py,python,test_helpers,770,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_core_skills_check.py,python,test_helpers,85,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_agent_daemon_cli.py,python,test_helpers,178,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_cleanup.py,python,test_helpers,320,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_cleanup_preserved_wip.py,python,test_helpers,296,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_doctor_preserve.py,python,test_helpers,144,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_doctor_tools.py,python,test_helpers,277,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_friction_report.py,python,test_helpers,86,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_git_sync.py,python,test_helpers,102,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_index_and_global_init.py,python,test_helpers,245,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_init_parity_2_1.py,python,test_helpers,103,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_init_parity_2_2.py,python,test_helpers,219,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_init_parity_2_3.py,python,test_helpers,268,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_primitive_harvester.py,python,test_helpers,128,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_rollback_cli.py,python,test_helpers,136,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_session_branch.py,python,test_helpers,69,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_status.py,python,test_helpers,356,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_team_cli.py,python,test_helpers,329,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_test_efficiency_plan_cli.py,python,test_helpers,38,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_update.py,python,test_helpers,737,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_work_inventory.py,python,test_helpers,151,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_worktree_sweeper.py,python,test_helpers,148,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cos_worktree_triage.py,python,test_helpers,92,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_crash_recovery.py,python,test_helpers,220,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cross_stack_adoption_truth_cli.py,python,test_helpers,24,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cross_stack_license_audit_cli.py,python,test_helpers,49,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_cross_stack_secret_audit_cli.py,python,test_helpers,92,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_deferred_tool_plan_cli.py,python,test_helpers,92,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_dependency_adoption_gate_cli.py,python,test_helpers,76,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_destructive_git_blocker.py,python,test_helpers,231,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_efficiency_profiles.py,python,test_helpers,163,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_engram_obsidian_export_hook.py,python,test_helpers,36,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_engram_reinforce_hook.py,python,test_helpers,82,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_error_pipeline_service_detection.py,python,test_helpers,129,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_event_log_migration.py,python,test_helpers,38,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_event_sourced_bus_smoke.py,python,test_helpers,31,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_external_tool_intelligence_cli.py,python,test_helpers,96,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_file_locking.py,python,test_helpers,219,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_filter_repo_wrap.py,python,test_helpers,100,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_gen_eval_loop.py,python,test_helpers,143,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_ghost_skills_check.py,python,test_helpers,52,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_git_context_hook.py,python,test_helpers,154,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_gotcha_injection.py,python,test_helpers,214,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_governed_self_improvement_cli.py,python,test_helpers,116,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_handoff_dispatcher_flow.py,python,test_helpers,27,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_harness_audit.py,python,test_helpers,104,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_headless_protected_publication.py,python,test_helpers,158,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_headless_safe_mode.py,python,test_helpers,92,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_history_sanitization_cli.py,python,test_helpers,69,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_history_sanitization_execute.py,python,test_helpers,331,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_history_sanitization_smoke.py,python,test_helpers,163,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_hook_architecture.py,python,test_helpers,218,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_hook_triggers.py,python,test_helpers,202,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_hooks_batch1.py,python,test_helpers,509,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_hooks_batch2.py,python,test_helpers,367,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_host_tool_doctor_hook.py,python,test_helpers,119,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_install_script.py,python,test_helpers,162,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_large_file_advisor.py,python,test_helpers,248,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_maintainer_agent_loop.py,python,test_helpers,92,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_mcp_registration_plan_cli.py,python,test_helpers,61,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_mcp_server_smoke.py,python,test_helpers,36,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_merge_queue_single_writer.py,python,test_helpers,24,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_merge_queue_validation_lane.py,python,test_helpers,27,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_model_routing_discipline.py,python,test_helpers,62,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_orphan_process_audit.py,python,test_helpers,108,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_pentest_self.py,python,test_helpers,177,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_performance_ledger_cli.py,python,test_helpers,129,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_phase2_wiring.py,python,test_helpers,221,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_phase_system.py,python,test_helpers,104,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_plan_false_done_gate.py,python,test_helpers,72,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_plan_lock_cli.py,python,test_helpers,45,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_policy_eval_cli.py,python,test_helpers,17,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_policy_settings_projection_cli.py,python,test_helpers,24,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_post_agent_verify.py,python,test_helpers,271,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_pre_agent_blocked_preflight_no_orphan.py,python,test_helpers,66,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_pre_agent_snapshot.py,python,test_helpers,192,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_pre_commit_gates.py,python,test_helpers,507,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_pre_commit_hook_registration.py,python,test_helpers,59,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_pre_public_risk_audit.py,python,test_helpers,117,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_primitive_fitness_cli.py,python,test_helpers,212,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_primitive_readiness_coordination.py,python,test_helpers,124,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_private_content_projection_guard.py,python,test_helpers,147,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_private_mode.py,python,test_helpers,82,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_product_answer_cli.py,python,test_helpers,215,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_profile_bootstrap_cli.py,python,test_helpers,88,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_proposal_conflicts.py,python,test_helpers,237,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_push_collision_post_rewrite.py,python,test_helpers,85,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_register_mcps.py,python,test_helpers,621,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_registration_check.py,python,test_helpers,200,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_release_freeze.py,python,test_helpers,129,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_reproduction.py,python,test_helpers,188,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_resource_governor.py,python,test_helpers,97,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_reward_signal_audit.py,python,test_helpers,104,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_run_flight_recorder.py,python,test_helpers,70,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_safety_mesh.py,python,test_helpers,1037,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_safety_mesh_2.py,python,test_helpers,759,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_safety_mesh_integration.py,python,test_helpers,876,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_sandbox_run_cli.py,python,test_helpers,50,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_scope_proportionality.py,python,test_helpers,134,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_script_exposure_audit_cli.py,python,test_helpers,143,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_sdd_governance.py,python,test_helpers,472,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_sdd_transitions.py,python,test_helpers,138,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_secondary_script_portability.py,python,test_helpers,159,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_security_integrations.py,python,test_helpers,193,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_self_improvement.py,python,test_helpers,206,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_self_install.py,python,test_helpers,385,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_semgrep_integration.py,python,test_helpers,158,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_service_mode_readiness_gate.py,python,test_helpers,30,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_session_changelog.py,python,test_helpers,162,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_session_fs_reap.py,python,test_helpers,107,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_session_isolation.py,python,test_helpers,160,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_singularity.py,python,test_helpers,1484,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_skill_auto_selection.py,python,test_helpers,242,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_skill_lifecycle_promotion_ladder.py,python,test_helpers,74,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_skill_performance_ledger_cli.py,python,test_helpers,47,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_skill_router_bash_gate.py,python,test_helpers,47,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_sprint_planning.py,python,test_helpers,326,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_staleness_tracking.py,python,test_helpers,220,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_stash_leak_alarm.py,python,test_helpers,80,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_state_heartbeat.py,python,test_helpers,206,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_state_retention_controller_flow.py,python,test_helpers,109,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_subagent_capability_preflight_hook.py,python,test_helpers,36,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_telemetry.py,python,test_helpers,253,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_tool_discovery_preuse_gate.py,python,test_helpers,52,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_upgrade_script.py,python,test_helpers,131,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_usage_health_check.py,python,test_helpers,147,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_user_prompt_capture.py,python,test_helpers,154,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_validation_report_retention.py,python,test_helpers,39,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/behavior/test_worktree_divergence_audit.py,python,test_helpers,77,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/benchmark/run-benchmark.sh,bash,test_helpers,507,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/benchmark/test_event_sourced_bus_baseline.py,python,test_helpers,45,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/__init__.py,python,test_helpers,1,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/_tier_b_helpers.py,python,test_helpers,78,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/conftest.py,python,test_helpers,103,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_agent_bus_monitor_exercised.py,python,test_helpers,75,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_agent_team_claim_race.py,python,test_helpers,32,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_auto_refine_exercised.py,python,test_helpers,148,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_auto_rollback_trigger_exercised.py,python,test_helpers,140,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_auto_verify_exercised.py,python,test_helpers,142,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_cleanup_reaper_races.py,python,test_helpers,36,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_concurrent_write_guard_exercised.py,python,test_helpers,160,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_content_policy_exercised.py,python,test_helpers,153,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_conversation_capture_exercised.py,python,test_helpers,68,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_cross_session_reconciler.py,python,test_helpers,96,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_destructive_rm_blocker.py,python,test_helpers,221,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_disk_full_metrics.py,python,test_helpers,102,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_dispatch_circuit_breaker_recovery.py,python,test_helpers,44,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_error_learning_exercised.py,python,test_helpers,164,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_error_pipeline_exercised.py,python,test_helpers,161,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_fd_exhaustion.py,python,test_helpers,120,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_git_context_capture_exercised.py,python,test_helpers,63,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_global_verify_regression_catches.py,python,test_helpers,230,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_guardrails_validator_exercised.py,python,test_helpers,130,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_handoff_receiver_kill_mid_dispatch.py,python,test_helpers,95,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_hook_timeout.py,python,test_helpers,90,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_kill_mcp_mid_session.py,python,test_helpers,93,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_killswitch_exercise.py,python,test_helpers,243,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_metrics_calibrator_trigger_exercised.py,python,test_helpers,63,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_metrics_rotation_exercised.py,python,test_helpers,75,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_multi_ide_swarm_safety.py,python,test_helpers,456,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_rate_limiter_compounding.py,python,test_helpers,406,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_reaper_heartbeat_exercised.py,python,test_helpers,57,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_reinvention_check_fires.py,python,test_helpers,167,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_release_guard_exercised.py,python,test_helpers,155,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_reset_cascade_detector.py,python,test_helpers,247,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_safety_drill.py,python,test_helpers,252,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_secret_detector_exercised.py,python,test_helpers,128,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_session_changelog_exercised.py,python,test_helpers,62,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_session_end_reap_exercised.py,python,test_helpers,67,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_session_heartbeat_exercised.py,python,test_helpers,73,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_session_hygiene_exercised.py,python,test_helpers,50,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
tests/chaos/test_state_heartbeat_exercised.py,python,test_helpers,70,"pytest/fixture/test lane; keep in test-support layer, not Rust-first"
